cdate,cp,pctlead,dow,dom,moy,mdy4,mdy5,mdy6,mdy7,xom4,xom5,xom6,xom7,gspc4,gspc5,gspc6,gspc7
2006-03-09,1272.23,0.722,4,09,03,-0.793,-0.437,-2.404,-2.835,-1.323,-1.554,-3.378,-1.669,-0.488,-0.286,-1.165,-1.691
2006-03-08,1278.47,-0.488,3,08,03,0.359,-0.864,-2.359,-2.195,-0.234,-0.45,-1.873,-1.175,0.203,0.016,-0.828,-0.85
2006-03-07,1275.88,0.203,2,07,03,-1.219,-1.976,-2.951,-1.996,-0.217,-1.853,-0.812,0.033,-0.186,-0.882,-1.19,-0.925
2006-03-06,1278.26,-0.186,1,06,03,-0.766,-1.507,-0.226,-0.822,-1.64,-1.43,1.027,-0.465,-0.697,-0.844,-0.187,-1.115
2006-03-03,1287.23,-0.697,5,03,03,-0.747,-0.995,-0.441,0.523,0.214,1.061,1.769,0.362,-0.148,-0.311,-0.532,0.327
2006-03-02,1289.14,-0.148,4,02,03,-0.251,1.301,0.168,1.351,0.845,2.493,0.712,0.495,-0.163,0.662,-0.022,0.148
2006-03-01,1291.24,-0.163,3,01,03,1.555,0.56,0.984,1.283,1.634,0.701,0.852,0.149,0.826,-0.223,0.268,0.144
2006-02-28,1280.66,0.826,2,28,02,-0.98,-1.118,-0.597,0.59,-0.918,-1.738,-1.477,-0.653,-1.04,-0.68,-0.929,0.052
2006-02-27,1294.12,-1.04,1,27,02,-0.14,0.422,0.968,2.014,-0.828,0.15,-1.382,0.621,0.364,0.492,0.864,1.457
2006-02-24,1289.43,0.364,5,24,02,0.562,0.527,1.181,2.95,0.986,0.266,-0.215,1.376,0.127,-0.251,0.17,2.104
2006-02-23,1287.79,0.127,4,23,02,-0.035,0.544,0.296,1.76,-0.714,-1.531,-0.697,0.673,-0.378,0.371,-0.123,1.642
2006-02-22,1292.67,-0.378,3,22,02,0.58,0.651,1.195,1.803,-0.823,-0.479,0.837,0.567,0.751,0.422,0.99,2.286
2006-02-21,1283.03,0.751,2,21,02,0.071,-0.247,1.035,0.783,0.347,0.846,2.032,0.613,-0.327,-0.492,0.588,1.373
2006-02-17,1287.24,-0.327,5,17,02,-0.317,0.54,1.749,1.072,0.498,1.322,1.594,0.0,-0.166,0.566,1.931,2.587
2006-02-16,1289.38,-0.166,4,16,02,0.86,1.285,1.459,-0.141,0.82,1.175,1.38,-2.776,0.733,1.086,1.767,1.926
2006-02-15,1280.0,0.733,3,15,02,0.421,1.202,0.601,-0.319,0.353,0.268,-0.267,-2.655,0.35,1.357,1.283,1.263
2006-02-14,1275.53,0.35,2,14,02,0.777,0.172,-0.249,-0.955,-0.084,0.202,-1.391,-3.874,1.003,0.674,0.781,0.369
2006-02-13,1262.86,1.003,1,13,02,-0.601,-0.594,-0.665,-2.798,0.286,-0.534,-1.569,-3.793,-0.326,-0.073,0.644,-1.528
2006-02-10,1266.99,-0.326,5,10,02,0.007,-0.42,-1.577,-1.452,-0.818,-1.59,-4.099,-5.291,0.254,0.106,0.156,-1.023
2006-02-09,1263.78,0.254,4,09,02,-0.427,-0.071,-0.914,-1.376,-0.778,-1.04,-2.395,-5.055,-0.148,0.717,-0.02,-1.666
2006-02-08,1265.65,-0.148,3,08,02,0.357,-1.162,-0.707,-0.875,-0.264,-2.55,-2.518,-1.468,0.866,0.05,-0.408,-1.408
2006-02-07,1254.78,0.866,2,07,02,-1.514,-0.843,-2.147,-0.942,-2.291,-1.368,-2.26,1.001,-0.809,-0.732,-2.158,-1.495
2006-02-06,1265.02,-0.809,1,06,02,0.68,0.46,0.127,1.843,0.945,0.032,-1.243,2.923,0.078,-0.458,-1.176,0.027
2006-02-03,1264.03,0.078,5,03,02,-0.219,-1.315,-0.466,0.57,-0.904,-0.904,-2.725,0.705,-0.536,-1.437,-1.646,-0.223
2006-02-02,1270.84,-0.536,4,02,02,-1.098,-0.331,-0.169,1.675,0.0,-1.275,1.077,1.225,-0.906,-0.722,-1.003,0.555
2006-02-01,1282.46,-0.906,3,01,02,0.775,0.861,1.232,3.25,-1.275,-1.838,3.336,2.346,0.186,-0.212,0.677,1.662
2006-01-31,1280.08,0.186,2,31,01,0.085,0.162,1.714,0.767,-0.57,2.382,4.219,2.033,-0.398,-0.284,1.218,-0.386
2006-01-30,1285.19,-0.398,1,30,01,0.078,0.368,1.041,1.737,2.969,5.271,3.527,4.005,0.115,0.892,1.447,0.568
2006-01-27,1283.72,0.115,5,27,01,0.29,1.549,1.848,1.374,2.235,1.794,0.147,-0.406,0.776,1.506,1.575,0.062
2006-01-26,1273.83,0.776,4,26,01,1.255,0.67,1.993,1.023,-0.432,-1.657,-0.958,-1.673,0.724,0.55,0.978,-1.07
2006-01-25,1264.68,0.724,3,25,01,-0.577,0.295,-0.93,-0.584,-1.23,-1.618,-2.098,0.956,-0.172,0.068,-1.584,-1.662
2006-01-24,1266.86,-0.172,2,24,01,0.877,1.314,0.689,-0.504,-0.392,0.71,0.461,1.145,0.241,0.426,-0.866,-2.111
2006-01-23,1263.82,0.241,1,23,01,0.433,-1.222,-0.465,-1.292,1.107,-0.488,-0.552,2.239,0.185,-1.651,-1.49,-2.006
2006-01-20,1261.49,0.185,5,20,01,-1.648,-0.617,-0.951,-1.149,-1.577,-0.247,-0.722,1.902,-1.833,-1.286,-2.029,-2.221
2006-01-19,1285.04,-1.833,4,19,01,1.048,0.766,0.349,0.961,1.351,-0.065,3.119,3.483,0.556,0.164,-0.079,-0.032
2006-01-18,1277.93,0.556,3,18,01,-0.279,-0.336,-1.184,1.052,-1.397,-0.476,0.68,4.118,-0.39,-0.752,-1.256,0.349
2006-01-17,1282.93,-0.39,2,17,01,-0.057,-0.413,-0.83,1.482,0.935,3.186,2.807,5.071,-0.363,-0.243,-0.524,0.744
2006-01-13,1287.61,-0.363,5,13,01,-0.356,-0.851,-0.2,2.26,2.23,1.161,2.643,4.276,0.121,-0.508,-0.197,1.483
2006-01-12,1286.06,0.121,4,12,01,-0.496,-0.419,0.61,4.165,-1.045,-0.368,0.353,6.178,-0.627,-0.281,0.047,3.026
2006-01-11,1294.18,-0.627,3,11,01,0.078,0.657,2.263,4.359,0.685,1.465,3.415,7.166,0.348,0.312,1.625,3.17
2006-01-10,1289.69,0.348,2,10,01,0.578,1.033,2.331,3.695,0.774,0.724,2.202,6.418,-0.036,0.33,1.274,2.505
2006-01-09,1290.15,-0.036,1,09,01,0.452,1.596,2.465,3.763,-0.05,1.922,1.591,6.318,0.366,1.309,1.683,2.675
2006-01-06,1285.45,0.366,5,06,01,1.139,1.286,3.534,1.982,1.973,1.468,5.804,4.081,0.94,0.942,2.977,1.323
2006-01-05,1273.48,0.94,4,05,01,0.145,0.856,2.05,1.159,-0.495,-0.325,3.627,2.067,0.002,0.369,1.519,0.423
2006-01-04,1273.46,0.002,3,04,01,0.71,2.22,1.332,1.624,0.171,4.273,4.124,1.684,0.367,2.016,1.215,0.845
2006-01-03,1268.8,0.367,2,03,01,1.5,1.184,1.267,1.719,4.095,3.965,4.654,0.932,1.643,1.146,0.976,0.729
2005-12-30,1248.29,1.643,5,30,12,-0.311,-0.868,-1.499,0.358,-0.124,-0.142,-1.629,-2.652,-0.489,-0.785,-1.606,-0.923
2005-12-29,1254.42,-0.489,4,29,12,-0.559,0.081,-0.873,0.007,-0.018,0.662,-1.506,-3.135,-0.298,-0.169,-1.08,-1.018
2005-12-28,1258.17,-0.298,3,28,12,0.644,-0.636,0.288,-0.308,0.68,-1.489,-2.344,-5.446,0.13,-0.827,-0.366,-1.005
2005-12-27,1256.54,0.13,2,27,12,-1.272,-0.954,0.446,-1.754,-2.154,-2.154,-3.556,-6.666,-0.955,-0.913,-0.245,-1.273
2005-12-23,1268.66,-0.955,5,23,12,0.323,0.93,1.885,-0.153,0.0,-0.868,-1.04,-3.319,0.043,0.465,0.694,0.097
2005-12-22,1268.12,0.043,4,22,12,0.605,1.414,0.888,-0.088,-0.868,-1.433,-1.653,-2.99,0.422,0.675,0.063,0.61
2005-12-21,1262.79,0.422,3,21,12,0.804,0.946,-0.594,-0.602,-0.57,-0.173,-3.177,-1.538,0.252,0.228,-0.641,0.272
2005-12-20,1259.62,0.252,2,20,12,0.142,-0.518,-2.191,-0.994,0.399,-0.224,-3.224,-2.508,-0.024,-0.608,-1.031,0.301
2005-12-19,1259.92,-0.024,1,19,12,-0.659,-1.526,-2.001,-0.784,-0.62,-3.009,-2.303,-2.237,-0.584,-0.867,-0.593,0.203
2005-12-16,1267.32,-0.584,5,16,12,-0.873,-1.681,-0.968,-0.501,-2.404,-3.007,-1.359,-2.731,-0.285,-0.426,0.547,0.286
2005-12-15,1270.94,-0.285,4,15,12,-0.815,-0.482,-0.007,0.405,-0.618,0.728,1.692,-0.034,-0.141,0.277,0.919,0.701
2005-12-14,1272.74,-0.141,3,14,12,0.336,0.726,1.223,0.822,1.355,1.699,0.74,1.337,0.419,0.977,1.346,0.605
2005-12-13,1267.43,0.419,2,13,12,0.389,0.477,1.242,0.684,0.34,0.957,0.068,-0.489,0.555,0.64,0.8,0.218
2005-12-12,1260.43,0.555,1,12,12,0.088,0.494,0.471,1.654,0.615,-0.942,-1.391,1.43,0.084,0.365,-0.259,0.876
2005-12-09,1259.37,0.084,5,09,12,0.405,0.761,0.413,1.467,-1.548,-0.881,-1.697,0.274,0.281,0.159,-0.216,0.15
2005-12-08,1255.84,0.281,4,08,12,0.355,-0.022,-0.396,1.374,0.678,-0.452,0.593,1.158,-0.122,-0.622,-0.73,-0.129
2005-12-07,1257.37,-0.122,3,07,12,-0.376,-0.346,-0.551,-0.317,-1.122,-0.823,-0.556,-1.813,-0.501,-0.374,-0.577,-0.858
2005-12-06,1263.7,-0.501,2,06,12,0.029,-0.374,1.177,0.081,0.302,1.05,2.861,-0.301,0.128,-0.109,1.138,-0.151
2005-12-05,1262.09,0.128,1,05,12,-0.404,-0.206,1.05,0.333,0.745,0.27,2.005,-0.251,-0.236,-0.204,0.367,0.068
2005-12-02,1265.08,-0.236,5,02,12,0.199,1.557,1.777,1.331,-0.472,1.792,0.562,-0.505,0.032,1.249,0.606,0.815
2005-12-01,1264.67,0.032,4,01,12,1.356,1.258,0.236,2.155,2.275,1.731,-1.264,1.888,1.216,0.572,-0.282,1.314
2005-11-30,1249.48,1.216,3,30,11,-0.097,0.217,-1.084,1.138,-0.531,-1.209,-3.073,1.133,-0.636,-0.635,-1.274,0.537
2005-11-29,1257.48,-0.636,2,29,11,0.314,-1.01,-0.71,2.269,-0.681,-2.945,-2.213,2.029,0.002,-0.849,-0.297,2.134
2005-11-28,1257.46,0.002,1,28,11,-1.319,-1.297,-0.439,2.19,-2.279,-1.887,-1.061,4.094,-0.851,-0.644,0.208,2.315
2005-11-25,1268.25,-0.851,5,25,11,0.022,0.303,1.915,2.881,0.401,0.754,3.193,6.108,0.209,0.557,1.601,2.796
2005-11-23,1265.61,0.209,3,23,11,0.281,0.87,2.246,2.999,0.352,0.842,4.339,5.927,0.347,0.857,1.835,2.502
2005-11-22,1261.23,0.347,2,22,11,0.587,1.607,3.0,3.291,0.488,2.421,4.337,5.686,0.508,1.038,2.438,2.459
2005-11-21,1254.85,0.508,1,21,11,1.014,1.364,2.64,3.097,1.923,3.468,5.21,3.252,0.527,0.97,2.103,2.802
2005-11-18,1248.27,0.527,5,18,11,0.347,1.37,0.948,2.226,1.516,1.871,2.824,1.534,0.44,1.386,1.176,2.436
2005-11-17,1242.8,0.44,4,17,11,1.02,1.259,0.736,1.639,0.35,1.684,1.522,0.49,0.941,1.122,0.654,1.635
2005-11-16,1231.21,0.941,3,16,11,0.237,-0.417,0.282,0.667,1.329,0.936,1.293,-1.244,0.179,-0.207,0.02,0.907
2005-11-15,1229.01,0.179,2,15,11,-0.652,-0.516,0.445,0.306,-0.388,-0.159,-1.861,-3.654,-0.385,-0.462,0.685,0.743
2005-11-14,1233.76,-0.385,1,14,11,0.137,0.702,1.267,1.438,0.23,0.354,-1.255,-1.272,-0.078,0.227,1.245,1.564
2005-11-11,1234.72,-0.078,5,11,11,0.565,0.966,0.896,2.746,0.124,-1.704,-1.016,0.213,0.305,1.153,0.974,2.657
2005-11-10,1230.96,0.305,4,10,11,0.399,0.56,0.383,3.134,-1.826,-1.604,-2.504,0.552,0.845,1.015,0.887,1.984
2005-11-09,1220.65,0.845,3,09,11,0.161,-0.069,-0.138,3.68,0.227,0.701,-1.827,2.113,0.169,-0.177,0.058,1.856
2005-11-08,1218.59,0.169,2,08,11,-0.23,-0.176,0.169,4.897,0.473,-0.915,-0.017,3.183,-0.345,-0.127,0.315,3.367
2005-11-07,1222.81,-0.345,1,07,11,0.054,-0.069,1.833,3.455,-1.382,-2.51,1.241,1.601,0.219,0.235,1.667,2.638
2005-11-04,1220.14,0.219,5,04,11,-0.122,0.346,2.74,3.0,-1.144,0.906,3.135,1.224,0.016,0.443,1.088,1.972
2005-11-03,1219.94,0.016,4,03,11,0.469,1.903,3.823,2.793,2.074,3.848,4.013,3.026,0.426,1.428,1.797,1.714
2005-11-02,1214.76,0.426,3,02,11,1.427,2.386,4.719,4.174,1.738,2.209,3.201,3.63,0.998,0.642,3.042,2.982
2005-11-01,1202.76,0.998,2,01,11,0.945,1.883,1.593,3.865,0.463,0.16,0.356,2.174,-0.352,0.363,0.955,2.119
2005-10-31,1207.01,-0.352,1,31,10,0.93,2.279,0.253,1.357,-0.302,0.971,-1.853,-1.802,0.718,2.384,0.875,0.941
2005-10-28,1198.41,0.718,5,28,10,1.337,-0.285,-0.991,1.796,1.277,0.196,-0.95,0.018,1.655,0.59,-0.081,1.721
2005-10-27,1178.9,1.655,4,27,10,-1.601,-1.981,-0.521,-0.846,-1.068,-2.797,0.415,-5.539,-1.048,-1.474,-0.058,-0.941
2005-10-26,1191.38,-1.048,3,26,10,-0.387,-0.708,2.236,1.349,-1.748,-1.143,1.812,-4.161,-0.431,-0.667,1.153,0.405
2005-10-25,1196.54,-0.431,2,25,10,-0.323,1.49,1.101,3.497,0.616,3.305,0.052,-1.651,-0.237,1.437,0.065,1.674
2005-10-24,1199.38,-0.237,1,24,10,1.819,2.965,2.815,3.116,2.673,2.989,0.977,-3.546,1.678,1.832,1.803,1.843
2005-10-21,1179.59,1.678,5,21,10,1.126,-0.383,-0.327,-0.016,0.308,-3.149,-5.929,-6.785,0.152,-1.352,-0.883,-0.446
2005-10-20,1177.8,0.152,4,20,10,-1.492,-0.146,-0.867,-1.712,-3.446,-1.954,-5.866,-5.641,-1.502,-0.029,-0.739,-0.803
2005-10-19,1195.76,-1.502,3,19,10,1.367,0.056,2.369,-0.949,1.545,-2.871,-1.702,-4.077,1.496,0.476,1.608,-0.012
2005-10-18,1178.14,1.496,2,18,10,-1.294,-0.723,0.292,-1.764,-4.349,-3.99,-4.479,-3.876,-1.005,-0.71,0.039,-1.12
2005-10-17,1190.1,-1.005,1,17,10,0.578,2.312,0.312,-1.495,0.375,1.204,-0.909,-0.153,0.297,1.127,0.441,-0.526
2005-10-14,1186.57,0.297,5,14,10,1.724,1.022,-0.852,-4.002,0.825,-0.509,0.239,-3.154,0.827,0.755,-0.064,-2.297
2005-10-13,1176.84,0.827,4,13,10,-0.69,-1.955,-3.241,-7.054,-1.323,-2.088,-2.416,-6.929,-0.071,-0.678,-1.594,-4.065
2005-10-12,1177.68,-0.071,3,12,10,-1.274,-1.855,-2.05,-5.859,-0.774,0.752,0.632,-7.24,-0.607,-0.813,-1.159,-4.161
2005-10-11,1184.87,-0.607,2,11,10,-0.589,-1.312,-1.801,-3.947,1.538,-0.336,0.763,-8.333,-0.207,-0.922,-0.963,-3.487
2005-10-10,1187.33,-0.207,1,10,10,-0.727,-0.199,-3.177,-2.348,-1.846,-0.12,-3.386,-9.583,-0.717,-0.349,-2.235,-2.429
2005-10-07,1195.9,-0.717,5,07,10,0.532,-0.496,-3.941,-1.51,1.759,1.103,-4.625,-7.768,0.37,-0.041,-2.511,-1.625
2005-10-06,1191.49,0.37,4,06,10,-1.023,-2.984,-3.888,-2.268,-0.645,-3.27,-7.822,-9.334,-0.41,-1.892,-3.037,-1.986
2005-10-05,1196.39,-0.41,3,05,10,-1.981,-3.463,-2.185,-0.563,-2.642,-5.665,-9.028,-7.645,-1.489,-2.471,-2.549,-1.555
2005-10-04,1214.47,-1.489,2,04,10,-1.511,-0.932,0.855,1.694,-3.104,-4.706,-6.414,-6.817,-0.997,-1.167,-0.199,-0.012
2005-10-03,1226.7,-0.997,1,03,10,0.588,1.323,2.53,3.783,-1.653,-3.565,-3.296,-3.817,-0.172,-0.08,0.908,1.363
2005-09-30,1228.81,-0.172,5,30,09,0.731,1.804,1.685,1.82,-1.944,-1.793,-1.641,-1.534,0.092,0.98,1.084,0.612
2005-09-29,1227.68,0.092,4,29,09,1.065,1.191,1.658,-0.062,0.155,0.279,1.52,0.263,0.887,0.989,1.02,-0.271
2005-09-28,1216.89,0.887,3,28,09,0.125,-0.117,0.831,-1.343,0.124,0.155,-0.431,1.57,0.101,0.104,0.187,-1.698
2005-09-27,1215.66,0.101,2,27,09,-0.241,0.461,1.222,-1.503,0.031,1.238,-0.539,3.458,0.002,0.03,0.451,-0.983
2005-09-26,1215.63,0.002,1,26,09,0.704,0.949,0.132,-1.25,1.206,-0.585,0.108,3.41,0.028,0.083,-0.468,-0.94
2005-09-23,1215.29,0.028,5,23,09,0.243,0.757,-1.692,-2.36,-1.77,-1.755,-1.238,3.168,0.055,0.421,-1.278,-1.292
2005-09-22,1214.62,0.055,4,22,09,0.512,-0.809,-2.156,-3.232,0.015,0.697,2.009,3.935,0.365,-0.55,-1.881,-2.091
2005-09-21,1210.2,0.365,3,21,09,-1.314,-2.43,-2.692,-3.718,0.682,0.526,4.019,2.801,-0.912,-1.691,-1.428,-2.52
2005-09-20,1221.34,-0.912,2,20,09,-1.13,-1.358,-1.381,-1.66,-0.155,1.303,3.298,5.269,-0.786,-1.339,-0.474,-0.839
2005-09-19,1231.02,-0.786,1,19,09,-0.23,-0.268,-0.68,-0.997,1.46,3.474,4.461,5.158,-0.557,0.268,-0.015,-0.432
2005-09-16,1237.91,-0.557,5,16,09,-0.038,-0.023,-1.1,-0.466,1.985,1.969,1.887,4.324,0.829,0.876,-0.214,0.366
2005-09-15,1227.73,0.829,4,15,09,0.015,-0.412,-1.055,0.757,-0.016,0.954,-1.171,2.933,0.046,-0.282,-1.108,0.797
2005-09-14,1227.16,0.046,3,14,09,-0.428,-1.077,-0.283,0.254,0.97,-0.08,1.909,1.281,-0.328,-1.08,-0.366,0.456
2005-09-13,1231.2,-0.328,2,13,09,-0.653,-0.645,-0.32,0.406,-1.04,-2.104,0.667,3.289,-0.754,-0.828,-0.417,0.891
2005-09-12,1240.56,-0.754,1,12,09,0.008,0.803,0.641,3.09,-1.076,1.99,2.391,6.671,-0.074,0.722,0.581,2.661
2005-09-09,1241.48,-0.074,5,09,09,0.795,0.327,1.831,2.25,3.1,2.831,4.153,8.182,0.796,0.414,1.926,2.409
2005-09-08,1231.67,0.796,4,08,09,-0.464,-0.16,0.538,2.477,-0.26,0.393,-0.616,4.948,-0.379,-0.139,0.825,2.205
2005-09-07,1236.36,-0.379,3,07,09,0.305,1.499,0.728,1.79,0.655,1.285,2.604,3.853,0.241,1.506,1.314,1.979
2005-09-06,1233.39,0.241,2,06,09,1.19,0.7,2.433,1.906,0.626,-1.005,4.18,3.702,1.262,0.966,2.067,1.968
2005-09-02,1218.02,1.262,5,02,09,-0.484,-0.759,0.411,0.388,-1.621,1.302,3.869,2.847,-0.292,-0.189,0.473,0.035
2005-09-01,1221.59,-0.292,4,01,09,-0.276,1.721,1.928,0.705,2.972,5.238,5.598,4.418,0.103,1.091,1.368,-0.011
2005-08-31,1220.33,0.103,3,31,08,2.002,1.179,1.054,1.219,2.201,2.533,1.217,1.836,0.986,0.664,0.657,0.051
2005-08-30,1208.41,0.986,2,30,08,-0.807,0.204,-0.514,-0.296,0.325,0.342,-0.459,0.86,-0.319,0.275,-0.098,-0.87
2005-08-29,1212.28,-0.319,1,29,08,1.019,-0.124,-0.023,0.319,0.017,-1.284,-0.983,0.413,0.596,-0.007,-0.436,-0.652
2005-08-26,1205.1,0.596,5,26,08,-1.131,-0.716,-1.2,-0.901,-1.301,-0.798,-1.117,-1.117,-0.6,-0.371,-1.361,-1.168
2005-08-25,1212.37,-0.6,4,25,08,0.42,0.101,0.163,-1.141,0.51,0.305,0.612,-2.052,0.23,-0.429,-0.602,-1.742
2005-08-24,1209.59,0.23,3,24,08,-0.318,-0.488,0.218,-1.032,-0.203,-0.322,1.325,-3.554,-0.657,-0.994,-0.774,-1.691
2005-08-23,1217.59,-0.657,2,23,08,-0.17,0.062,0.342,-1.173,-0.119,0.306,1.409,-3.199,-0.339,-0.174,-0.217,-1.634
2005-08-22,1221.73,-0.339,1,22,08,0.233,0.71,0.303,-0.585,0.425,1.652,0.0,-1.386,0.166,0.222,0.196,-0.602
2005-08-19,1219.71,0.166,5,19,08,0.476,0.28,-1.302,-0.648,1.222,1.1,-2.648,-1.076,0.057,-0.043,-1.148,-0.948
2005-08-18,1219.02,0.057,4,18,08,-0.195,-0.404,-1.248,-0.52,-0.12,-1.625,-4.816,-1.257,-0.1,-0.026,-0.924,-0.336
2005-08-17,1220.24,-0.1,3,17,08,-0.21,-1.578,-1.51,-0.757,-1.507,-3.707,-4.545,0.155,0.074,-1.105,-1.419,-0.504
2005-08-16,1219.34,0.074,2,16,08,-1.371,-0.847,-0.885,-1.552,-2.234,-3.243,-1.386,0.94,-1.178,-0.898,-0.796,-1.337
2005-08-15,1233.87,-1.178,1,15,08,0.531,0.069,0.663,-1.158,-1.032,-0.87,1.615,2.407,0.283,-0.318,0.202,-0.897
